url,napoletano,italiano
https://www.napoligrafia.it/musica/testi/maVePareVePareVePa.htm,"Ma ve pare, ve pa', ma ve pare ca io pòzzo campá? Cu 'na moglie che è sorda e cretina, io mi sparo alle sette domani mattina","Ma vi pare, vi pare. Ma vi pare che io possa vivere? Con una moglie che è sorda e cretina, io mi sparo alle sette domani mattina"
https://www.napoligrafia.it/musica/testi/serenataPulicenella.htm,"'Ntreté, rusecarella, E che ll'aggio fatto 'e",non farmi più penare. E che le ho fatto di male?
https://www.napoligrafia.it/musica/testi/cinematografo.htm,Pe chi mme faje pigliá,Per chi mi fai prendere
https://www.napoligrafia.it/musica/testi/coreMamma.htm,figlie 'e mamma malepaté,figli di mamma soffrire
https://www.napoligrafia.it/musica/testi/malatia.htm,comme vogl'i',come voglio io
https://www.napoligrafia.it/musica/testi/chitarrataAmmore.htm,ca 'o core mme fa chiagnere e pená,che il cuore mi fa piangere e penare
https://www.napoligrafia.it/musica/testi/oSchiaffo.htm,"ca vuje ve 'mmagginate, 'e schiaffe date a essa, a chi aspettate","che voi vi immaginate, gli schiaffi che date a lei, a chi aspettate"
https://www.napoligrafia.it/musica/testi/guiGui.htm,"Mme sapisse tu spiegá, nèh, che sarrá? Fatte cchiù cca! Carmenè, ch' 'a vita passa","Mi sapresti spiegare. nèh, che cos'è? Vieni più in qua! Carmelina, che la vita passa"
https://www.napoligrafia.it/musica/testi/coreNapulitano.htm,"Quanno se parla 'e canzone, se parla d'ammore, se parla 'e te, 'e te","Quando si parla di canzoni, si parla d'amore: si parla di te, di te"
https://www.napoligrafia.it/musica/testi/serenataSmargiassa.htm,"Ma se cantate appassiunatamente, játeve a ritirà","Ma se cantate appassionatamente, tornatevene a casa"
https://www.napoligrafia.it/musica/testi/eBbuscie.htm,Mm'hanno visto passá,Mi hanno visto passare in
https://www.napoligrafia.it/musica/testi/trapanarella.htm,'E 'mbrogliamestiere3,Quelli non specializzati3
https://www.napoligrafia.it/musica/testi/peSempe.htm,"'Sta serata è cchiù doce, 'int'ê bbraccia i' t'astrégno","Questa sera è più dolce, tra le braccia ti stringo"
https://www.napoligrafia.it/musica/testi/quannUnoGuaglione.htm,ca i' fosse 'nu partito e dice 'e no,che io sia un partito e dice di no
https://www.napoligrafia.it/musica/testi/ammoreCanta.htm,"Canto, mme chiammo: ""Ammore""","Canto, mi chiamano: ""Amore"""
https://www.napoligrafia.it/musica/testi/cinematografo.htm,"sta cca, sta 'mmiez'ô pubblico","è qua, sta in mezzo al pubblico"
https://www.napoligrafia.it/musica/testi/aSurrentina.htm,Lla vedite 'o Deserto1,Là vedrete il Deserto1
https://www.napoligrafia.it/musica/testi/durmi.htm,'O cielo ca luceva comm'a che,Il cielo che splendeva come non so che
https://www.napoligrafia.it/musica/testi/lacremeNapulitane.htm,"e d' 'e ccriature meje ne sento 'a voce, ma a vuje ve sonno comm'a 'na ""Maria""","e dei miei figli sento la voce, ma a voi vi sogno come una ""Maria"""
https://pulcinella291.forumfree.it/,"tu, stanotte, addó' staje?","tu, stanotte, dove sei?"
https://www.napoligrafia.it/musica/testi/allertaSentinella.htm,"E s'è scugnato 'o láppeso, 'o foglio s'è ghincuto: ti abbraccio e ti saluto, non ti scordar di me","E si è consumata la matita, il foglio si è riempito: ti abbraccio e ti saluto, non ti scordar di me"
https://www.napoligrafia.it/musica/testi/chissaPecche.htm,e 'sti bell'uocchie tuoje,e questi begli occhi tuoi
https://www.napoligrafia.it/musica/testi/cheMmHeMparatoFa.htm,"Però, ogne stella ca scenneva a mare","Però, ogni stella che scendeva in mare"
https://www.napoligrafia.it/musica/testi/teofiloPennacchio.htm,quattro o cinque volte al dì,quattro o cinque volte al dì
https://www.napoligrafia.it/musica/testi/llurdemaTarantella.htm,chist'amico ca mo abballa,questo amico che ora balla
https://www.napoligrafia.it/musica/testi/ahMatalena.htm,"Ma, Matalena se ne fuggí","Ma, Maddalena fuggì"
https://www.napoligrafia.it/musica/testi/ahMatalena.htm,Mm'avevo fatto 'nu vestito,Mi ero fatto un vestito
https://www.napoligrafia.it/musica/testi/surdate.htm,"E i' ca dico accussì: ""Signor tenente, jammo a fernì in prigione? Nun fa niente","E io che dico così: ""Signor tenente, andiamo a finire in prigione? Non fa niente"
https://www.napoligrafia.it/musica/testi/tammurriataAutunno.htm,Nuvole voglio 'ncielo a,Nuvole voglio in cielo
https://www.napoligrafia.it/musica/testi/soTurnatoCuTte.htm,"Marì, so' turnato cu tte","Maria, sono tornato con te"
https://www.napoligrafia.it/musica/testi/sciummo.htm,"– sciummo, sciummo, sciummo -","– fiume, fiume, fiume -"
https://www.napoligrafia.it/musica/testi/maggioSiTu.htm,Rose e viole a ll'alba sto' cuglienno,Rose e viole all'alba sto cogliendo
https://www.napoligrafia.it/musica/testi/guardannoOmare.htm,chest'onne capricciose,queste onde capricciose
https://www.napoligrafia.it/musica/testi/poveruCore.htm,Core che vuó da me? Core che dice tu? Core che vuó da me? Tiene vint'anne fino a quanno muore,"Cuore, cosa vuoi da me? Cuore, cosa dici tu? Cuore, cosa vuoi da me? Hai vent'anni fino a quando muori"
https://www.napoligrafia.it/musica/testi/llommoCuDenare.htm,"Ce porta pe cielo, pe terra, pe mare, sempe a gran velocitá","Ci porta in cielo, per terra, per mare, sempre a grande velocità"
https://www.napoligrafia.it/musica/testi/vennegna.htm,"Gente, gente 'e campagna, gente","Gente, gente di campagna, gente"
https://www.napoligrafia.it/musica/testi/palazziello.htm,Essa nun sente,Lei non sente
https://www.napoligrafia.it/musica/testi/giuliettaEromeo.htm,"Così di Giulietta e Romeo, fuje bona l'idea, pe sta sempe cu tte","Così di Giulietta e Romeo, fu buona l'idea, per stare sempre con te"
https://www.napoligrafia.it/musica/testi/vasammoceNaVota.htm,'Sti vvócche se 'ncuntrassero,Queste bocche s'incontrerebbero
https://www.napoligrafia.it/musica/testi/campagnataNapulitana.htm,"rena, saglie, sciùlia e se ne va","sabbia, sale, scivola e se ne va"
https://www.napoligrafia.it/musica/testi/addoMeVasaRosa.htm,reggia,reggia
https://www.napoligrafia.it/musica/testi/sottEccancelle.htm,"""Che notte fredda","""Che notte fredda"
https://www.napoligrafia.it/musica/testi/serenataNapulitana_DiGiacomoCosta.htm,"E 'nu sciato, ogne tanto, d' 'o viento","E, ogni tanto, un fiato di vento"
https://www.napoligrafia.it/musica/testi/oCoreCatarina.htm,Dille ch' 'a sposa sta aspettanno a me,Dille che la sposa sta aspettando me
https://www.napoligrafia.it/musica/testi/primmaSicondaTerza.htm,E te 'mmuccaste,E lo mangiasti
https://www.napoligrafia.it/musica/testi/cinematografo.htm,"""Guarda 'stu primmo attore","""Guarda questo primo attore"
https://www.napoligrafia.it/musica/testi/marianni.htm,"Marianní, sciasciona mia, A lo llario d' 'o Castiello","Mariannì, dolcezza mia, Al largo del Castello"
https://www.napoligrafia.it/musica/testi/suonnoAmmore.htm,Cerca 'stu core,Cerca questo cuore
https://www.napoligrafia.it/musica/testi/napuleCaNunMore.htm,E' 'na musica 'a gente 'e,E' una musica la gente di
https://www.napoligrafia.it/musica/testi/ariettaMalinconica.htm,Vint'anne! E comm'è stato,Vent'anni! E come è successo
https://www.napoligrafia.it/musica/testi/sienteMari.htm,Povero a me ca 'ncatenato sto',Povero me che sono incatenato
https://www.napoligrafia.it/musica/testi/canzonaBella.htm,pecché cchiù bella d'essa vuje parite,perchè più bella di lei voi sembrate
https://www.napoligrafia.it/musica/testi/quannoMammetaNunCeSta.htm,"'nquartà, pure pàteto ca nun vo'",anche tuo padre che non vuole. Sale tua madre per capire
https://www.napoligrafia.it/musica/testi/eRroseDaMadonna.htm,"E 'ncuollo a te 'sti rrose, ca so' 'e ttoje, 'sti rrose janche aggi' 'a sfrunnà, l'aggi' 'a sfrunnà","E su di te queste rose, che sono le tue, queste rose bianche devo sfrondare, le devo sfrondare"
https://www.napoligrafia.it/musica/testi/giuramento.htm,'Nu vapore s' 'a purtaje,Una nave la portò via
https://www.napoligrafia.it/musica/testi/suonnoMarechiaro.htm,E veco 'o stesso mare tale,E vedo lo stesso mare tale
https://www.napoligrafia.it/musica/testi/notteNcantata.htm,me sona 'na musica,mi suona una musica
https://www.napoligrafia.it/musica/testi/cheBeneVoglioTe.htm,"Chello ch'a fianco a te, matina e sera, tengo 'int'ê vvéne, tu nun puó sapé","Quello che affianco a te, mattina e sera, ho nelle vene, tu non puoi sapere"
https://www.napoligrafia.it/musica/testi/cuMme.htm,"tu continua a vulà, mentre 'o viento","tu continua a volare, mentre il vento"
https://www.napoligrafia.it/musica/testi/aBellaPusilleco.htm,'Ncopp' 'a 'sti manduline e 'sti cchitarre,Su questi mandolini e queste chitarre
https://www.napoligrafia.it/musica/testi/aMarinaTripoli.htm,Napulitano! E chi se prova a fá,Napoletano! E chi prova a far l'amore
https://www.napoligrafia.it/musica/testi/ioMammetaTu.htm,"Mámmeta, sòreta e tu","Tua madre, tua sorella e te"
https://www.napoligrafia.it/musica/testi/uocchieVelluto.htm,"Uocchie 'e velluto, dimane a chest'ora","Occhi di velluto, domani a quest'ora"
https://www.napoligrafia.it/musica/testi/mmeChiammeAmmore.htm,"Cagnano 'e culore ll'uocchie tuoje pe me, tòrnano a mme 'ncantà","Cambiano di colore i tuoi occhi per me, ritornano a incantarmi"
https://www.napoligrafia.it/musica/testi/torna.htm,"freva, 'o specchio t'ha fernuto 'e arruvinà","lo specchio ha finito di rovinarti. Quando sei partita, quest'anima piangeva"
https://www.napoligrafia.it/musica/testi/carcioffola.htm,"Oje mamma mamma, che luna, che luna","O mamma mamma, che luna, che luna"
https://www.napoligrafia.it/musica/testi/surdate.htm,"Tutt' 'e cumpagne mieje, dint'â nuttata, chiagnenno 'nziem'a me, cantano a coro","per fare splendente e d'oro la camerata. Tutti i miei compagni, nella nottata"
https://www.napoligrafia.it/musica/testi/eRragazze.htm,'e 'na vota,una volta
https://www.napoligrafia.it/musica/testi/teVoglioBeneAssaje.htm,"ca no mme può vedé? Io t' 'aggio amato tanto, si t'amo tu lo saje","che non mi puoi vedere? Io ti ho amato tanto, se ti amo tu lo sai"
https://www.napoligrafia.it/musica/testi/lassammoceMari.htm,chi sa che ne succede 'e me,chissà che cosa mi succederà
https://www.napoligrafia.it/musica/testi/ueUeCheFemmena.htm,Io m' 'a voglio spusà,Io me la voglio sposare
https://www.napoligrafia.it/musica/testi/tuCaNunChiagne.htm,"E tutto dorme, tutto dorme o more, e i' sulo veglio, pecché veglia Ammore","E tutto dorme, tutto dorme o muore, e io solo veglio, perchè veglia Amore"
https://www.napoligrafia.it/musica/testi/ePperleDaMadonna.htm,"'sti figlie nuoste, tu","questi figli nostri, tu"
https://www.napoligrafia.it/musica/testi/malafemmena.htm,"Femmena, tu sî 'na malafemmena, a 'st'uocchie hê fatto chiagnere, lacreme 'e 'nfamitá","Donna, tu sei una cattiva donna, a questi occhi hai fatto piangere, lacrime di infamia"
https://www.napoligrafia.it/musica/testi/tutteManera.htm,mm'avísseve mannato a 'o campusanto,mi avresti mandato al cimitero
https://www.napoligrafia.it/musica/testi/aRumbaScugnizze.htm,'O chiuovo i' tengo,Il chiodo ce l'ho
https://www.napoligrafia.it/musica/testi/coreFurastiero.htm,"E corre Via Caracciolo, lucente e tutta sole, lucente e tutta sole","E corre Via Caracciolo, lucente e tutta sole, lucente e tutta sole"
https://www.napoligrafia.it/musica/testi/doveStaZaza.htm,'e trová 'a sorella,di trovare la sorella
https://www.napoligrafia.it/musica/testi/nanassa.htm,Se fermano carrozze e filobbusse,Si fermano carrozze e filobus
https://www.napoligrafia.it/musica/testi/carcioffola.htm,"E' bello, è figliulo, s'abbusca 'e llire","E' bello, è giovane, guadagna i soldi"
https://www.napoligrafia.it/musica/testi/cheTaggiaDi.htm,parola,una parola
https://www.napoligrafia.it/musica/testi/pusilleco.htm,Ca è troppo bello Napule,Perchè è troppo bello Napoli
https://www.napoligrafia.it/musica/testi/stradaNfosa.htm,"te voglio bene e dico ""Va'""? 'Mmiez'a 'na strada 'nfosa, sulo, comm'a 'na vota, sulo, cu 'stu destino","ti voglio bene dico ""Vai""? In questa strada bagnata, solo, come a una vola, solo, con questo destino"
https://www.napoligrafia.it/musica/testi/ioNaChitarraLuna.htm,"'e ccorde, 'a mano","corde, la mano"
https://www.napoligrafia.it/musica/testi/sentinella.htm,Pure 'e cannune mo se so' addurmute,Anche i cannoni ora si sono addormentati
https://www.napoligrafia.it/musica/testi/nunSoGeluso.htm,"cu 'sta 'mpésa2 'e Cuncettina, maje nun passa 'na matina","con questa disgraziata2 di Concettina, non passa mai una mattina"
https://www.napoligrafia.it/musica/testi/tammurriataAntica.htm,e a Piererotta nun ce so' canzone,e a Piedigrotta non ci sono canzoni
https://www.napoligrafia.it/musica/testi/ariettaMalinconica.htm,cuntate a una a una,contate a una a una
https://www.napoligrafia.it/musica/testi/chilloEnuBuonoGuaglione.htm,E nisciuno me dice niente,E nessuno mi dice niente
https://www.napoligrafia.it/musica/testi/furture.htm,"Uh, quanto è bello a fá 'ammore cu te","Uh, quanto è bello far l’amore con te"
https://www.napoligrafia.it/musica/testi/iDueGemelli.htm,"Tu sî nata pe te mmaretá, pecché sî femmena","Tu sei nata per maritarti, perchè sei una donna"
https://www.napoligrafia.it/musica/testi/malafemmena.htm,Femmena,Donna
https://www.napoligrafia.it/musica/testi/aMarinaTripoli.htm,"ll'ammore a mare, comme p' 'o mare 'e Frisio se po' fà, cantanno, dint'â varca, 'na canzone","al mare, come si può fare al mare di Frisio, cantando, in barca, una canzone"
https://www.napoligrafia.it/musica/testi/zappatore.htm,"Musica, musicante, ca è bella ll'allerìa","Musica, orchestra, che è bella l'allegria"
https://www.napoligrafia.it/musica/testi/furture.htm,"Miette 'sta mana, ca tocca e sana, Furturè'","Metti questa mano, che tocca e guarisce, Furturella"
https://www.napoligrafia.it/musica/o-padrone.htm,dice sempe 'e prià,dice sempre di pregare
https://www.napoligrafia.it/musica/testi/mammaAddoSta.htm,"Salvaturiello mio, mo sî cuntento? Ninuccia. Uh, Dio comme s'è fatta bella","Salvatore mio, ora sei contento? Ninuccia. Uh, Dio, com'è diventata bella"
https://www.napoligrafia.it/musica/testi/lavannare.htm,comm' 'o stisse a sceriá,come se lo stessi a strofinare
https://www.napoligrafia.it/musica/testi/senzaNomme.htm,"Miétteme 'ncroce, famme cantà","Mettimi in croce, fammi cantare"
https://www.napoligrafia.it/musica/testi/oMeglioAmico.htm,dint'a chist'uocchie ca sî scellarato,in questi occhi che sei matto
https://www.napoligrafia.it/musica/testi/nunEcarmelaMia.htm,Tutta truccata e bella,Tutta truccata e bella
https://www.napoligrafia.it/musica/testi/loPrimmammore.htm,pe sott' 'a lu balcone,sotto al balcone
https://www.napoligrafia.it/musica/testi/vientoBenedettoZanfagna.htm,Io saccio ca si 'o viento vo' parlà,Io so ca se il vento vuole parlare
https://www.napoligrafia.it/musica/testi/nuttataSentimento.htm,"'Sta nuttata 'e sentimento, nun è fatta pe durmì","'Questa nottata di sentimento, non è fatta per dormire"
https://www.napoligrafia.it/musica/testi/naCanzuncellaDoceDoce.htm,dint'ô core,nel cuore
https://www.napoligrafia.it/musica/testi/ioMammetaTu.htm,"'e pariente, chesta famiglia mme pare 'na tribù","i parenti, questa famiglia mi sembra una tribù"
https://www.napoligrafia.it/musica/testi/seChiammaMistero.htm,Maje mme ll'aggio creduto,che tu fossi cambiata
https://www.napoligrafia.it/musica/testi/aFurastera.htm,"e, dint'a ll'uocchie, 'o ffuoco 'e 'stu paese","e, negli occhi, il fuoco di questo paese"
https://www.napoligrafia.it/musica/testi/frescaSposa.htm,p' 'o fá cchiù cunzulá,per farlo consolare
https://www.napoligrafia.it/musica/testi/caravanPetrol.htm,"a cavallo a 'stu camello, cu 'o binocolo a tracolla, cu 'o turbante e 'o narghilè","a cavallo di questo cammello. col binocolo a tracolla, con il turbante e il narghilè"
https://www.napoligrafia.it/musica/testi/quannoNascetteNinno.htm,"Lo 'nfierno solamente, lo 'nfierno solamente e 'e peccature","L'inferno soltanto, l'inferno soltanto e i peccatori"
https://www.napoligrafia.it/musica/testi/aTrummettaVicaria.htm,Viate a lloro,Beati loro
https://www.napoligrafia.it/musica/testi/lazzarella.htm,Lazzarè,Lazzarella
https://www.napoligrafia.it/musica/testi/canzuncellaFurastiere.htm,vota,volta
https://www.napoligrafia.it/musica/testi/loGuarracino.htm,La disgrazia a chisto portaje,La sfortuna volle
https://www.napoligrafia.it/musica/testi/siPutesseCagnarmeStuCore.htm,Pe vasarte 'sta vocca 'e,Per baciarti questa bocca
https://www.napoligrafia.it/musica/testi/ePperleDaMadonna.htm,ma avite 'a avè pietà,ma avite 'a avè pietà
https://www.napoligrafia.it/musica/testi/aBellaPusilleco.htm,pe se piscà 'nu core ch'ha perduto,per pescare un cuore che ha perso
https://www.napoligrafia.it/musica/testi/tiempoAntico.htm,"'A primmavera trase, 'o sole spann'ammore","La primavera inizia, il sole diffonde amore"
https://www.napoligrafia.it/musica/testi/surdate.htm,pe fà lucente e d'oro 'a cammarata,d'oro
https://www.napoligrafia.it/musica/testi/doveStaZaza.htm,C'era la banda di Pignataro1,C'era la banda di Pignataro1
https://www.napoligrafia.it/musica/testi/nemica.htm,e tu m'hê dato l'infelicità,e tu mi hai dato l'infelicità
https://www.napoligrafia.it/musica/testi/nuvole.htm,"I' m'arricordo ancora 'o primmo vaso, cchiù doce 'e mille balzeme","Io mi ricordo ancora il primo bacio, più dolce di mille balsami"
https://www.napoligrafia.it/musica/testi/carmela_DeCurtis.htm,Stu dulore 'o capisco sul'i',Questo dolore lo capisco solo io
https://www.napoligrafia.it/musica/testi/chissaPecche.htm,Si me vuò bbene,Se mi vuoi bene
https://www.napoligrafia.it/musica/testi/lunaCaprese.htm,"primma sera, tutta Tragára1 luce 'mmiez'ô mare","dopo il tramonto, Tutta Tragara1 splende in mezzo al mare"
https://www.napoligrafia.it/musica/testi/zingarellaRomeo.htm,"Zingaré, zingaré, dimme 'a sciorta mia qual é? Songo nato 'nu pezzente o so' nato figlio 'e rre? ""Sî nato cu 'na sciorta bella assaje, si sarraje buono e t'accuntentarraje","Zingarella, zingarella, dimmi il mio destino qual é? Sono nato pezzente o sono nato figlio di re? ""Sei nato con un destino bello assai, se sarai buono e ti accontenterai"
